key,0,1,2,3
3192,"Convoker's Horn",4486,"Class/Job Gear",9
3193,"Convoker's Coat",4487,"Class/Job Gear",9
3194,"Convoker's Gloves",4488,"Class/Job Gear",9
3195,"Convoker's Trousers",4489,"Class/Job Gear",9
3196,"Convoker's Thighboots",4490,"Class/Job Gear",9
3197,"Academic's Mortarboard",5486,"Class/Job Gear",10
3198,"Academic's Coat",5487,"Class/Job Gear",10
3199,"Academic's Gloves",5488,"Class/Job Gear",10
3200,"Academic's Breeches",5489,"Class/Job Gear",10
3201,"Academic's Longboots",5490,"Class/Job Gear",10
3202,"Hachiya Somen",2686,"Class/Job Gear",6
3203,"Hachiya Chainmail",2687,"Class/Job Gear",6
3204,"Hachiya Tekko",2688,"Class/Job Gear",6
3205,"Hachiya Tsutsu-hakama",2689,"Class/Job Gear",6
3206,"Hachiya Zori",2690,"Class/Job Gear",6
3207,"Ignominy Burgeonet",686,"Class/Job Gear",175
3208,"Ignominy Cuirass",687,"Class/Job Gear",175
3209,"Ignominy Gauntlets",688,"Class/Job Gear",175
3210,"Ignominy Trousers",689,"Class/Job Gear",175
3211,"Ignominy Sollerets",690,"Class/Job Gear",175
3212,"Pioneer's Scope",3486,"Class/Job Gear",174
3213,"Pioneer's Coat",3487,"Class/Job Gear",174
3214,"Pioneer's Gloves",3488,"Class/Job Gear",174
3215,"Pioneer's Bottoms",3489,"Class/Job Gear",174
3216,"Pioneer's Boots",3490,"Class/Job Gear",174
3217,"Astronomia Turban",5686,"Class/Job Gear",176
3218,"Astronomia Chiton",5687,"Class/Job Gear",176
3219,"Astronomia Armlets",5688,"Class/Job Gear",176
3220,"Astronomia Pantaloons",5689,"Class/Job Gear",176
3221,"Astronomia Sandals",5690,"Class/Job Gear",176
3222,"Saotome Hanbo",2286,"Class/Job Gear",177
3223,"Saotome Jin-baori",2287,"Class/Job Gear",177
3224,"Saotome Kote",2288,"Class/Job Gear",177
3225,"Saotome Hakama",2289,"Class/Job Gear",177
3226,"Saotome Sune-ate",2290,"Class/Job Gear",177
3227,"Atrophy Chapeau",4686,"Class/Job Gear",178
3228,"Atrophy Bliaud",4687,"Class/Job Gear",178
3229,"Atrophy Gloves",4688,"Class/Job Gear",178
3230,"Atrophy Bottoms",4689,"Class/Job Gear",178
3231,"Atrophy Thighboots",4690,"Class/Job Gear",178
3232,"Allegiance Blinder",886,"Class/Job Gear",180
3233,"Allegiance Coat",887,"Class/Job Gear",180
3234,"Allegiance Gloves",888,"Class/Job Gear",180
3235,"Allegiance Trousers",889,"Class/Job Gear",180
3236,"Allegiance Longboots",890,"Class/Job Gear",180
3237,"Etoile Headdress",3686,"Class/Job Gear",181
3238,"Etoile Longcoat",3687,"Class/Job Gear",181
3239,"Etoile Halfgloves",3688,"Class/Job Gear",181
3240,"Etoile Bottoms",3689,"Class/Job Gear",181
3241,"Etoile Dress Boots",3690,"Class/Job Gear",181
3242,"Didact's Visor",5886,"Class/Job Gear",183
3243,"Didact's Coat",5887,"Class/Job Gear",183
3244,"Didact's Gloves",5888,"Class/Job Gear",183
3245,"Didact's Gaskins",5889,"Class/Job Gear",183
3246,"Didact's Boots",5890,"Class/Job Gear",183
3247,"Reaper's Chapeau",1686,"Class/Job Gear",182
3248,"Reaper's Corselet",1687,"Class/Job Gear",182
3249,"Reaper's Armguards",1688,"Class/Job Gear",182
3250,"Reaper's Poleyns",1689,"Class/Job Gear",182
3251,"Reaper's Boots",1690,"Class/Job Gear",182
3252,"Lightbringer",284,"Class/Job Gear",1
3253,"Burning Fists",2084,"Class/Job Gear",2
3254,"Gigantaxe",484,"Class/Job Gear",3
3255,"Abel's Lance",1484,"Class/Job Gear",4
3256,"Perseus's Bow",3284,"Class/Job Gear",5
3257,"Mutsunokami",2684,"Class/Job Gear",6
3258,"Chaosbringer",684,"Class/Job Gear",175
3259,"Ataktos",3484,"Class/Job Gear",174
3260,"Xoanon",5284,"Class/Job Gear",7
3261,"Asura's Rod",4284,"Class/Job Gear",8
3262,"Abraxas",4484,"Class/Job Gear",9
3263,"Epeolatry",5484,"Class/Job Gear",10
3264,"Diana",5684,"Class/Job Gear",176
3265,"Murasame",2284,"Class/Job Gear",177
3266,"Wild Rose",4684,"Class/Job Gear",178
3267,"Hyperion",884,"Class/Job Gear",180
3268,"Terpsichore",3684,"Class/Job Gear",181
3269,"Hagneia",5884,"Class/Job Gear",183
3270,"Death Sickle",1684,"Class/Job Gear",182
3271,"Hero's Shield",285,"Class/Job Gear",1
3272,"Millsoph's Saw",7050,"Class/Job Gear",131
3273,"Forgesoph's Hammer",7250,"Class/Job Gear",132
3274,"Hammersoph's Beetle",7450,"Class/Job Gear",133
3275,"Gemsoph's Mallet",7650,"Class/Job Gear",134
3276,"Hidesoph's Knife",7850,"Class/Job Gear",135
3277,"Boltsoph's Needle",8050,"Class/Job Gear",136
3278,"Cauldronsoph's Alembic",8250,"Class/Job Gear",137
3279,"Galleysoph's Frypan",8450,"Class/Job Gear",138
3280,"Minesoph's Pickaxe",9050,"Class/Job Gear",139
3281,"Fieldsoph's Hatchet",9250,"Class/Job Gear",140
3282,"Tacklesoph's Rod",9450,"Class/Job Gear",141
3283,"Millsoph's Bandana",7051,"Class/Job Gear",131
3284,"Millsoph's Apron",7052,"Class/Job Gear",131
3285,"Millsoph's Gloves",7053,"Class/Job Gear",131
3286,"Millsoph's Breeches",7054,"Class/Job Gear",131
3287,"Millsoph's Gaiters",7055,"Class/Job Gear",131
3288,"Forgesoph's Goggles",7251,"Class/Job Gear",132
3289,"Forgesoph's Apron",7252,"Class/Job Gear",132
3290,"Forgesoph's Work Gloves",7253,"Class/Job Gear",132
3291,"Forgesoph's Trousers",7254,"Class/Job Gear",132
3292,"Forgesoph's Boots",7255,"Class/Job Gear",132
3293,"Hammersoph's Visor",7451,"Class/Job Gear",133
3294,"Hammersoph's Apron",7452,"Class/Job Gear",133
3295,"Hammersoph's Work Gloves",7453,"Class/Job Gear",133
3296,"Hammersoph's Trousers",7454,"Class/Job Gear",133
3297,"Hammersoph's Workboots",7455,"Class/Job Gear",133
3298,"Gemsoph's Hat",7651,"Class/Job Gear",134
3299,"Gemsoph's Vest",7652,"Class/Job Gear",134
3300,"Gemsoph's Wristdresses",7653,"Class/Job Gear",134
3301,"Gemsoph's Trousers",7654,"Class/Job Gear",134
3302,"Gemsoph's Thighboots",7655,"Class/Job Gear",134
3303,"Hidesoph's Cap",7851,"Class/Job Gear",135
3304,"Hidesoph's Apron",7852,"Class/Job Gear",135
3305,"Hidesoph's Gloves",7853,"Class/Job Gear",135
3306,"Hidesoph's Kecks",7854,"Class/Job Gear",135
3307,"Hidesoph's Boots",7855,"Class/Job Gear",135
3308,"Boltsoph's Hat",8051,"Class/Job Gear",136
3309,"Boltsoph's Swallowtail",8052,"Class/Job Gear",136
3310,"Boltsoph's Cuffs",8053,"Class/Job Gear",136
3311,"Boltsoph's Slacks",8054,"Class/Job Gear",136
3312,"Boltsoph's Boots",8055,"Class/Job Gear",136
3313,"Cauldronsoph's Hat",8251,"Class/Job Gear",137
3314,"Cauldronsoph's Mantle",8252,"Class/Job Gear",137
3315,"Cauldronsoph's Gloves",8253,"Class/Job Gear",137
3316,"Cauldronsoph's Kecks",8254,"Class/Job Gear",137
3317,"Cauldronsoph's Shoes",8255,"Class/Job Gear",137
3318,"Galleysoph's Cap",8451,"Class/Job Gear",138
3319,"Galleysoph's Apron",8452,"Class/Job Gear",138
3320,"Galleysoph's Mittens",8453,"Class/Job Gear",138
3321,"Galleysoph's Trousers",8454,"Class/Job Gear",138
3322,"Galleysoph's Shoes",8455,"Class/Job Gear",138
3323,"Minesoph's Helmet",9051,"Class/Job Gear",139
3324,"Minesoph's Work Shirt",9052,"Class/Job Gear",139
3325,"Minesoph's Work Gloves",9053,"Class/Job Gear",139
3326,"Minesoph's Slops",9054,"Class/Job Gear",139
3327,"Minesoph's Workboots",9055,"Class/Job Gear",139
3328,"Fieldsoph's Hood",9251,"Class/Job Gear",140
3329,"Fieldsoph's Shirt",9252,"Class/Job Gear",140
3330,"Fieldsoph's Gloves",9253,"Class/Job Gear",140
3331,"Fieldsoph's Slops",9254,"Class/Job Gear",140
3332,"Fieldsoph's Crakows",9255,"Class/Job Gear",140
3333,"Tacklesoph's Hat",9451,"Class/Job Gear",141
3334,"Tacklesoph's Jacket",9452,"Class/Job Gear",141
3335,"Tacklesoph's Work Gloves",9453,"Class/Job Gear",141
3336,"Tacklesoph's Slops",9454,"Class/Job Gear",141
3337,"Tacklesoph's Workboots",9455,"Class/Job Gear",141
3338,"Demon Slicer",1672,"Class/Job Gear",182
3339,"Harvester's Blinder",1674,"Class/Job Gear",182
3340,"Harvester's Coat",1675,"Class/Job Gear",182
3341,"Harvester's Dressing",1676,"Class/Job Gear",182
3342,"Harvester's Trousers",1677,"Class/Job Gear",182
3343,"Harvester's Boots",1678,"Class/Job Gear",182
3344,"Horkos",5872,"Class/Job Gear",183
3345,"Therapeutes's Spectacles",5874,"Class/Job Gear",183
3346,"Therapeutes's Chasuble",5875,"Class/Job Gear",183
3347,"Therapeutes's Gloves",5876,"Class/Job Gear",183
3348,"Therapeutes's Waistwrap",5877,"Class/Job Gear",183
3349,"Therapeutes's Boots",5878,"Class/Job Gear",183
3350,"Tropaios Sword",291,"Class/Job Gear",1
3351,"Tropaios Claws",2091,"Class/Job Gear",2
3352,"Tropaios War Axe",491,"Class/Job Gear",3
3353,"Tropaios Spear",1491,"Class/Job Gear",4
3354,"Tropaios Bow",3291,"Class/Job Gear",5
3355,"Tropaios Cleavers",2691,"Class/Job Gear",6
3356,"Tropaios Guillotine",691,"Class/Job Gear",175
3357,"Tropaios Pistol",3491,"Class/Job Gear",174
3358,"Tropaios Cane",5291,"Class/Job Gear",7
3359,"Tropaios Rod",4291,"Class/Job Gear",8
3360,"Tropaios Index",4491,"Class/Job Gear",9
3361,"Tropaios Codex",5491,"Class/Job Gear",10
3362,"Tropaios Planisphere",5691,"Class/Job Gear",176
3363,"Tropaios Blade",2291,"Class/Job Gear",177
3364,"Tropaios Rapier",4691,"Class/Job Gear",178
3365,"Tropaios Bayonet",891,"Class/Job Gear",180
3366,"Tropaios War Quoits",3691,"Class/Job Gear",181
3367,"Tropaios Wings",5891,"Class/Job Gear",183
3368,"Tropaios Scythe",1691,"Class/Job Gear",182
3369,"Tropaios Shield",292,"Class/Job Gear",1
3370,"Virtu Creed Wings",293,"Class/Job Gear",1
3371,"Virtu Creed Cuirass",294,"Class/Job Gear",1
3372,"Virtu Creed Gauntlets",295,"Class/Job Gear",1
3373,"Virtu Creed Cuisses",296,"Class/Job Gear",1
3374,"Virtu Creed Sabatons",297,"Class/Job Gear",1
3375,"Virtu Tantra Tantour",2093,"Class/Job Gear",2
3376,"Virtu Tantra Chestwrap",2094,"Class/Job Gear",2
3377,"Virtu Tantra Wristwraps",2095,"Class/Job Gear",2
3378,"Virtu Tantra Galligaskins",2096,"Class/Job Gear",2
3379,"Virtu Tantra Gaiters",2097,"Class/Job Gear",2
3380,"Virtu Ravager's Helm",493,"Class/Job Gear",3
3381,"Virtu Ravager's Cuirass",494,"Class/Job Gear",3
3382,"Virtu Ravager's Chains",495,"Class/Job Gear",3
3383,"Virtu Ravager's Breeches",496,"Class/Job Gear",3
3384,"Virtu Ravager's Warboots",497,"Class/Job Gear",3
3385,"Virtu Dragonlancer's Mesail",1493,"Class/Job Gear",4
3386,"Virtu Dragonlancer's Plackart",1494,"Class/Job Gear",4
3387,"Virtu Dragonlancer's Vambraces",1495,"Class/Job Gear",4
3388,"Virtu Dragonlancer's Cuissots",1496,"Class/Job Gear",4
3389,"Virtu Dragonlancer's Schynbalds",1497,"Class/Job Gear",4
3390,"Virtu Aoidos' Turban",3293,"Class/Job Gear",5
3391,"Virtu Aoidos' Cloak",3294,"Class/Job Gear",5
3392,"Virtu Aoidos' Shoulder Gloves",3295,"Class/Job Gear",5
3393,"Virtu Aoidos' Tights",3296,"Class/Job Gear",5
3394,"Virtu Aoidos' Thighboots",3297,"Class/Job Gear",5
3395,"Virtu Orison Hood",5293,"Class/Job Gear",7
3396,"Virtu Orison Robe",5294,"Class/Job Gear",7
3397,"Virtu Orison Fingerless Gloves",5295,"Class/Job Gear",7
3398,"Virtu Orison Skirt",5296,"Class/Job Gear",7
3399,"Virtu Orison Thighboots",5297,"Class/Job Gear",7
3400,"Virtu Goetia Tricorne",4293,"Class/Job Gear",8
3401,"Virtu Goetia Coat",4294,"Class/Job Gear",8
3402,"Virtu Goetia Gloves",4295,"Class/Job Gear",8
3403,"Virtu Goetia Chausses",4296,"Class/Job Gear",8
3404,"Virtu Goetia Thighboots",4297,"Class/Job Gear",8
3405,"Virtu Caller's Horn",4493,"Class/Job Gear",9
3406,"Virtu Caller's Himation",4494,"Class/Job Gear",9
3407,"Virtu Caller's Armlets",4495,"Class/Job Gear",9
3408,"Virtu Caller's Loincloth",4496,"Class/Job Gear",9
3409,"Virtu Caller's Sandals",4497,"Class/Job Gear",9
3410,"Virtu Savant's Top Hat",5493,"Class/Job Gear",10
3411,"Virtu Savant's Overcoat",5494,"Class/Job Gear",10
3412,"Virtu Savant's Aethercell Gloves",5495,"Class/Job Gear",10
3413,"Virtu Savant's Culottes",5496,"Class/Job Gear",10
3414,"Virtu Savant's Boots",5497,"Class/Job Gear",10
3415,"Virtu Iga Zukin",2693,"Class/Job Gear",6
3416,"Virtu Iga Ningi",2694,"Class/Job Gear",6
3417,"Virtu Iga Tekko",2695,"Class/Job Gear",6
3418,"Virtu Iga Hakama",2696,"Class/Job Gear",6
3419,"Virtu Iga Kyahan",2697,"Class/Job Gear",6
3420,"Virtu Chaos Burgeonet",693,"Class/Job Gear",175
3421,"Virtu Chaos Cuirass",694,"Class/Job Gear",175
3422,"Virtu Chaos Gauntlets",695,"Class/Job Gear",175
3423,"Virtu Chaos Flanchard",696,"Class/Job Gear",175
3424,"Virtu Chaos Sollerets",697,"Class/Job Gear",175
3425,"Virtu Machinist's Goggles",3493,"Class/Job Gear",174
3426,"Virtu Machinist's Shirt",3494,"Class/Job Gear",174
3427,"Virtu Machinist's Gloves",3495,"Class/Job Gear",174
3428,"Virtu Machinist's Brais",3496,"Class/Job Gear",174
3429,"Virtu Machinist's Boots",3497,"Class/Job Gear",174
3430,"Virtu Welkin Hat",5693,"Class/Job Gear",176
3431,"Virtu Welkin Robe",5694,"Class/Job Gear",176
3432,"Virtu Welkin Half Sleeves",5695,"Class/Job Gear",176
3433,"Virtu Welkin Breeches",5696,"Class/Job Gear",176
3434,"Virtu Welkin Shoes",5697,"Class/Job Gear",176
3435,"Virtu Myochin Jingasa",2293,"Class/Job Gear",177
3436,"Virtu Myochin Haori",2294,"Class/Job Gear",177
3437,"Virtu Myochin Tekko",2295,"Class/Job Gear",177
3438,"Virtu Myochin Hakama",2296,"Class/Job Gear",177
3439,"Virtu Myochin Geta",2297,"Class/Job Gear",177
3440,"Virtu Duelist's Chapeau",4693,"Class/Job Gear",178
3441,"Virtu Duelist's Tabard",4694,"Class/Job Gear",178
3442,"Virtu Duelist's Gloves",4695,"Class/Job Gear",178
3443,"Virtu Duelist's Breeches",4696,"Class/Job Gear",178
3444,"Virtu Duelist's Thighboots",4697,"Class/Job Gear",178
3445,"Virtu Bodyguard's Blinder",893,"Class/Job Gear",180
3446,"Virtu Bodyguard's Coat",894,"Class/Job Gear",180
3447,"Virtu Bodyguard's Fingerless Gloves",895,"Class/Job Gear",180
3448,"Virtu Bodyguard's Trousers",896,"Class/Job Gear",180
3449,"Virtu Bodyguard's Thighboots",897,"Class/Job Gear",180
3450,"Virtu Dancer's Headdress",3693,"Class/Job Gear",181
3451,"Virtu Dancer's Casaque",3694,"Class/Job Gear",181
3452,"Virtu Dancer's Armlets",3695,"Class/Job Gear",181
3453,"Virtu Dancer's Bottoms",3696,"Class/Job Gear",181
3454,"Virtu Dancer's Shoes",3697,"Class/Job Gear",181
3455,"Virtu Didact's Visor",5893,"Class/Job Gear",183
3456,"Virtu Didact's Coat",5894,"Class/Job Gear",183
3457,"Virtu Didact's Gloves",5895,"Class/Job Gear",183
3458,"Virtu Didact's Gaskins",5896,"Class/Job Gear",183
3459,"Virtu Didact's Boots",5897,"Class/Job Gear",183
3460,"Virtu Reaper's Chapeau",1693,"Class/Job Gear",182
3461,"Virtu Reaper's Corselet",1694,"Class/Job Gear",182
3462,"Virtu Reaper's Armguards",1695,"Class/Job Gear",182
3463,"Virtu Reaper's Poleyns",1696,"Class/Job Gear",182
3464,"Virtu Reaper's Boots",1697,"Class/Job Gear",182
3465,"",7045,"Class/Job Gear",131
3466,"",7046,"Class/Job Gear",131
3467,"",7047,"Class/Job Gear",131
3468,"",7048,"Class/Job Gear",131
3469,"",7049,"Class/Job Gear",131
3470,"",7245,"Class/Job Gear",132
3471,"",7246,"Class/Job Gear",132
3472,"",7247,"Class/Job Gear",132
3473,"",7248,"Class/Job Gear",132
3474,"",7249,"Class/Job Gear",132
3475,"",7445,"Class/Job Gear",133
3476,"",7446,"Class/Job Gear",133
3477,"",7447,"Class/Job Gear",133
3478,"",7448,"Class/Job Gear",133
3479,"",7449,"Class/Job Gear",133
3480,"",7645,"Class/Job Gear",134
3481,"",7646,"Class/Job Gear",134
3482,"",7647,"Class/Job Gear",134
3483,"",7648,"Class/Job Gear",134
3484,"",7649,"Class/Job Gear",134
3485,"",7845,"Class/Job Gear",135
3486,"",7846,"Class/Job Gear",135
3487,"",7847,"Class/Job Gear",135
3488,"",7848,"Class/Job Gear",135
3489,"",7849,"Class/Job Gear",135
3490,"",8045,"Class/Job Gear",136
3491,"",8046,"Class/Job Gear",136
3492,"",8047,"Class/Job Gear",136
3493,"",8048,"Class/Job Gear",136
3494,"",8049,"Class/Job Gear",136
3495,"",8245,"Class/Job Gear",137
3496,"",8246,"Class/Job Gear",137
3497,"",8247,"Class/Job Gear",137
3498,"",8248,"Class/Job Gear",137
3499,"",8249,"Class/Job Gear",137
3500,"",8445,"Class/Job Gear",138
3501,"",8446,"Class/Job Gear",138
3502,"",8447,"Class/Job Gear",138
3503,"",8448,"Class/Job Gear",138
3504,"",8449,"Class/Job Gear",138
3505,"",9045,"Class/Job Gear",139
3506,"",9046,"Class/Job Gear",139
3507,"",9047,"Class/Job Gear",139
3508,"",9048,"Class/Job Gear",139
3509,"",9049,"Class/Job Gear",139
3510,"",9245,"Class/Job Gear",140
3511,"",9246,"Class/Job Gear",140
3512,"",9247,"Class/Job Gear",140
3513,"",9248,"Class/Job Gear",140
3514,"",9249,"Class/Job Gear",140
3515,"",9445,"Class/Job Gear",141
3516,"",9446,"Class/Job Gear",141
3517,"",9447,"Class/Job Gear",141
3518,"",9448,"Class/Job Gear",141
3519,"",9449,"Class/Job Gear",141
3520,"Blue-eyes",6224,"Class/Job Gear",179
3521,"Phantasmal Hat",6226,"Class/Job Gear",179
3522,"Phantasmal Robe",6227,"Class/Job Gear",179
3523,"Phantasmal Gloves",6228,"Class/Job Gear",179
3524,"Phantasmal Slacks",6229,"Class/Job Gear",179
3525,"Phantasmal Shoes",6230,"Class/Job Gear",179
3526,"Phantasmal Sardine Earring",6231,"Class/Job Gear",179
3527,"Phantasmal Sardine Necklace",6232,"Class/Job Gear",179
3528,"Phantasmal Sardine Bracelet",6233,"Class/Job Gear",179
3529,"Phantasmal Sardine Ring",6234,"Class/Job Gear",179
3530,"Gentlemage's Umbrella",6225,"Class/Job Gear",179
3531,"Clarent",298,"Class/Job Gear",1
3532,"Suwaiyas",2098,"Class/Job Gear",2
3533,"Ferocity",498,"Class/Job Gear",3
3534,"Gae Assail",1498,"Class/Job Gear",4
3535,"Gastraphetes",3298,"Class/Job Gear",5
3536,"Serenity",5298,"Class/Job Gear",7
3537,"Gridarvor",4298,"Class/Job Gear",8
3538,"The Grand Grimoire",4498,"Class/Job Gear",9
3539,"Eclecticism",5498,"Class/Job Gear",10
3540,"Shiranui",2698,"Class/Job Gear",6
3541,"Maleficus",698,"Class/Job Gear",175
3542,"Sthalmann Special",3498,"Class/Job Gear",174
3543,"Metis",5698,"Class/Job Gear",176
3544,"Kogarasumaru",2298,"Class/Job Gear",177
3545,"Colada",4698,"Class/Job Gear",178
3546,"Chastiefol",898,"Class/Job Gear",180
3547,"Soma",3698,"Class/Job Gear",181
3548,"Vendetta",1698,"Class/Job Gear",182
3549,"Metanoia",5898,"Class/Job Gear",183
3550,"Sargatanas",2898,"Class/Job Gear",184
3551,"Angel Brush",4898,"Class/Job Gear",185
3552,"Galahad Shield",299,"Class/Job Gear",1
3553,"Caballarius Coronet",300,"Class/Job Gear",1
3554,"Caballarius Cuirass",301,"Class/Job Gear",1
3555,"Caballarius Gauntlets",302,"Class/Job Gear",1
3556,"Caballarius Breeches",303,"Class/Job Gear",1
3557,"Caballarius Sabatons",304,"Class/Job Gear",1
3558,"Hesychast's Crown",2100,"Class/Job Gear",2
3559,"Hesychast's Cyclas",2101,"Class/Job Gear",2
3560,"Hesychast's Vambraces",2102,"Class/Job Gear",2
3561,"Hesychast's Gaskins",2103,"Class/Job Gear",2
3562,"Hesychast's Greaves",2104,"Class/Job Gear",2
3563,"Agoge Horns",500,"Class/Job Gear",3
3564,"Agoge Vest",501,"Class/Job Gear",3
3565,"Agoge Vambraces",502,"Class/Job Gear",3
3566,"Agoge Breeches",503,"Class/Job Gear",3
3567,"Agoge Jackboots",504,"Class/Job Gear",3
3568,"Heavensbound Armet",1500,"Class/Job Gear",4
3569,"Heavensbound Mail",1501,"Class/Job Gear",4
3570,"Heavensbound Gauntlets",1502,"Class/Job Gear",4
3571,"Heavensbound Breeches",1503,"Class/Job Gear",4
3572,"Heavensbound Sollerets",1504,"Class/Job Gear",4
3573,"Bihu Chapeau",3300,"Class/Job Gear",5
3574,"Bihu Jacket",3301,"Class/Job Gear",5
3575,"Bihu Gloves",3302,"Class/Job Gear",5
3576,"Bihu Kecks",3303,"Class/Job Gear",5
3577,"Bihu Boots",3304,"Class/Job Gear",5
3578,"Piety Headdress",5300,"Class/Job Gear",7
3579,"Piety Robe",5301,"Class/Job Gear",7
3580,"Piety Fingerstalls",5302,"Class/Job Gear",7
3581,"Piety Slops",5303,"Class/Job Gear",7
3582,"Piety Boots",5304,"Class/Job Gear",7
3583,"Archmage's Petasos",4300,"Class/Job Gear",8
3584,"Archmage's Coat",4301,"Class/Job Gear",8
3585,"Archmage's Hand Runes",4302,"Class/Job Gear",8
3586,"Archmage's Bottoms",4303,"Class/Job Gear",8
3587,"Archmage's Thighboots",4304,"Class/Job Gear",8
3588,"Glyphic Horn",4500,"Class/Job Gear",9
3589,"Glyphic Cloak",4501,"Class/Job Gear",9
3590,"Glyphic Gloves",4502,"Class/Job Gear",9
3591,"Glyphic Gaskins",4503,"Class/Job Gear",9
3592,"Glyphic Boots",4504,"Class/Job Gear",9
3593,"Pedagogy Mortarboard",5500,"Class/Job Gear",10
3594,"Pedagogy Gown",5501,"Class/Job Gear",10
3595,"Pedagogy Halfgloves",5502,"Class/Job Gear",10
3596,"Pedagogy Culottes",5503,"Class/Job Gear",10
3597,"Pedagogy Longboots",5504,"Class/Job Gear",10
3598,"Momochi Gantai",2700,"Class/Job Gear",6
3599,"Momochi Chainmail",2701,"Class/Job Gear",6
3600,"Momochi Tekko",2702,"Class/Job Gear",6
3601,"Momochi Hakama",2703,"Class/Job Gear",6
3602,"Momochi Kyahan",2704,"Class/Job Gear",6
3603,"Fallen's Burgeonet",700,"Class/Job Gear",175
3604,"Fallen's Cuirass",701,"Class/Job Gear",175
3605,"Fallen's Gloves",702,"Class/Job Gear",175
3606,"Fallen's Trousers",703,"Class/Job Gear",175
3607,"Fallen's Sollerets",704,"Class/Job Gear",175
3608,"Forerider's Hat",3500,"Class/Job Gear",174
3609,"Forerider's Coat",3501,"Class/Job Gear",174
3610,"Forerider's Gloves",3502,"Class/Job Gear",174
3611,"Forerider's Breeches",3503,"Class/Job Gear",174
3612,"Forerider's Longboots",3504,"Class/Job Gear",174
3613,"Ephemerist's Hat",5700,"Class/Job Gear",176
3614,"Ephemerist's Robe",5701,"Class/Job Gear",176
3615,"Ephemerist's Armlets",5702,"Class/Job Gear",176
3616,"Ephemerist's Kecks",5703,"Class/Job Gear",176
3617,"Ephemerist's Crakows",5704,"Class/Job Gear",176
3618,"Sakonji Gantai",2300,"Class/Job Gear",177
3619,"Sakonji Haori",2301,"Class/Job Gear",177
3620,"Sakonji Gloves",2302,"Class/Job Gear",177
3621,"Sakonji Hakama",2303,"Class/Job Gear",177
3622,"Sakonji Tabi",2304,"Class/Job Gear",177
3623,"Roseblood Chapeau",4700,"Class/Job Gear",178
3624,"Roseblood Coat",4701,"Class/Job Gear",178
3625,"Roseblood Gloves",4702,"Class/Job Gear",178
3626,"Roseblood Breeches",4703,"Class/Job Gear",178
3627,"Roseblood Boots",4704,"Class/Job Gear",178
3628,"Bastion's Eyepatch",900,"Class/Job Gear",180
3629,"Bastion's Coat",901,"Class/Job Gear",180
3630,"Bastion's Gloves",902,"Class/Job Gear",180
3631,"Bastion's Trousers",903,"Class/Job Gear",180
3632,"Bastion's Thighboots",904,"Class/Job Gear",180
3633,"Horos Headdress",3700,"Class/Job Gear",181
3634,"Horos Casaque",3701,"Class/Job Gear",181
3635,"Horos Wrist Torques",3702,"Class/Job Gear",181
3636,"Horos Bottoms",3703,"Class/Job Gear",181
3637,"Horos Dress Boots",3704,"Class/Job Gear",181
3638,"Assassin's Hood",1700,"Class/Job Gear",182
3639,"Assassin's Coat",1701,"Class/Job Gear",182
3640,"Assassin's Halfgloves",1702,"Class/Job Gear",182
3641,"Assassin's Brais",1703,"Class/Job Gear",182
3642,"Assassin's Greaves",1704,"Class/Job Gear",182
3643,"Asklepian Visor",5900,"Class/Job Gear",183
3644,"Asklepian Coat",5901,"Class/Job Gear",183
3645,"Asklepian Gloves",5902,"Class/Job Gear",183
3646,"Asklepian Hose",5903,"Class/Job Gear",183
3647,"Asklepian Boots",5904,"Class/Job Gear",183
3648,"Viper's Hood",2900,"Class/Job Gear",184
3649,"Viper's Coat",2901,"Class/Job Gear",184
3650,"Viper's Halfgloves",2902,"Class/Job Gear",184
3651,"Viper's Hose",2903,"Class/Job Gear",184
3652,"Viper's Leg Guards",2904,"Class/Job Gear",184
3653,"Pictomancer's Turban",4900,"Class/Job Gear",185
3654,"Pictomancer's Bolero",4901,"Class/Job Gear",185
3655,"Pictomancer's Armlets",4902,"Class/Job Gear",185
3656,"Pictomancer's Sarouel",4903,"Class/Job Gear",185
3657,"Pictomancer's Crakows",4904,"Class/Job Gear",185
3658,"Twinfangs",2884,"Class/Job Gear",184
3659,"Snakebite Headband",2886,"Class/Job Gear",184
3660,"Snakebite Gilet",2887,"Class/Job Gear",184
3661,"Snakebite Halfgloves",2888,"Class/Job Gear",184
3662,"Snakebite Gaskins",2889,"Class/Job Gear",184
3663,"Snakebite Boots",2890,"Class/Job Gear",184
3664,"Round Brush",4884,"Class/Job Gear",185
3665,"Painter's Beret",4886,"Class/Job Gear",185
3666,"Painter's Tabard",4887,"Class/Job Gear",185
3667,"Painter's Halfgloves",4888,"Class/Job Gear",185
3668,"Painter's Slops",4889,"Class/Job Gear",185
3669,"Painter's Pattens",4890,"Class/Job Gear",185
3670,"Millrise Saw",7061,"Class/Job Gear",131
3671,"Forgerise Hammer",7261,"Class/Job Gear",132
3672,"Hammerrise Beetle",7461,"Class/Job Gear",133
3673,"Gemrise Mallet",7661,"Class/Job Gear",134
3674,"Hiderise Knife",7861,"Class/Job Gear",135
3675,"Boltrise Needle",8061,"Class/Job Gear",136
3676,"Cauldronrise Alembic",8261,"Class/Job Gear",137
3677,"Galleyrise Frypan",8461,"Class/Job Gear",138
3678,"Minerise Pickaxe",9061,"Class/Job Gear",139
