key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
7182,308,35,0,"ui/icon/062000/062509.tex",63,"Leek Soup for the Soul","","","","","","","","","","","","","","","","","","","","","","","",""
7183,309,40,0,"ui/icon/062000/062509.tex",63,"Moving Up in the World","","","","","","","","","","","","","","","","","","","","","","","",""
7184,310,40,0,"ui/icon/062000/062509.tex",27,"The Perks of Life at Sea","","","","","","","","","","","","","","","","","","","","","","","",""
7185,311,40,0,"ui/icon/062000/062509.tex",27,"Made by Apple in Coerthas","","","","","","","","","","","","","","","","","","","","","","","",""
7186,312,40,0,"ui/icon/062000/062509.tex",63,"Rolanberry Fields Forever","","","","","","","","","","","","","","","","","","","","","","","",""
7187,313,40,0,"ui/icon/062000/062509.tex",63,"Good Eats in Ishgard","","","","","","","","","","","","","","","","","","","","","","","",""
7188,314,40,0,"ui/icon/062000/062509.tex",63,"Pagan Pastries","","","","","","","","","","","","","","","","","","","","","","","",""
7189,315,45,0,"ui/icon/062000/062509.tex",67,"Culture Club","","","","","","","","","","","","","","","","","","","","","","","",""
7190,316,45,0,"ui/icon/062000/062509.tex",27,"The Egg Files","","","","","","","","","","","","","","","","","","","","","","","",""
7191,317,45,0,"ui/icon/062000/062509.tex",27,"Bread in the Clouds","","","","","","","","","","","","","","","","","","","","","","","",""
7192,318,45,0,"ui/icon/062000/062509.tex",67,"Comfort Me with Mushrooms","","","","","","","","","","","","","","","","","","","","","","","",""
7193,319,45,0,"ui/icon/062000/062509.tex",67,"Drinking to Your Health","","","","","","","","","","","","","","","","","","","","","","","",""
7194,320,45,0,"ui/icon/062000/062509.tex",67,"Red Letter Day","","","","","","","","","","","","","","","","","","","","","","","",""
7195,1028,50,0,"ui/icon/062000/062509.tex",62,"Little Orphan Candy","","","","","","","","","","","","","","","","","","","","","","","",""
7196,1029,50,0,"ui/icon/062000/062509.tex",62,"The Next to Last Supper","","","","","","","","","","","","","","","","","","","","","","","",""
7197,1030,50,0,"ui/icon/062000/062509.tex",62,"The Aroma of Faith","","","","","","","","","","","","","","","","","","","","","","","",""
7198,1031,50,0,"ui/icon/062000/062509.tex",62,"Confections of Confession (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7199,1032,50,0,"ui/icon/062000/062509.tex",62,"Nostalgia through the Stomach (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7200,1033,50,0,"ui/icon/062000/062509.tex",62,"Soup's On (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7201,1034,52,0,"ui/icon/062000/062509.tex",62,"Such a Butter Face","","","","","","","","","","","","","","","","","","","","","","","",""
7202,1035,52,0,"ui/icon/062000/062509.tex",62,"Loving That Muffin Top","","","","","","","","","","","","","","","","","","","","","","","",""
7203,1036,52,0,"ui/icon/062000/062509.tex",62,"Persona non Gratin","","","","","","","","","","","","","","","","","","","","","","","",""
7204,1037,52,0,"ui/icon/062000/062509.tex",62,"No Margarine of Error (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7205,1038,52,0,"ui/icon/062000/062509.tex",62,"Muffin of the Morn (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7206,1039,52,0,"ui/icon/062000/062509.tex",62,"Recipe for Disaster (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7207,1040,54,0,"ui/icon/062000/062509.tex",62,"The Nutcracker's Sweets","","","","","","","","","","","","","","","","","","","","","","","",""
7208,1041,54,0,"ui/icon/062000/062509.tex",62,"Breakfast of Champions","","","","","","","","","","","","","","","","","","","","","","","",""
7209,1042,54,0,"ui/icon/062000/062509.tex",62,"Old Victories, New Tastes","","","","","","","","","","","","","","","","","","","","","","","",""
7210,1043,54,0,"ui/icon/062000/062509.tex",62,"Time for a Midnight Snack (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7211,1044,54,0,"ui/icon/062000/062509.tex",62,"Emerald Soup for the Soul (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7212,1045,54,0,"ui/icon/062000/062509.tex",62,"The Eats of Authenticity (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7213,1046,56,0,"ui/icon/062000/062509.tex",62,"Saucy for a Suitor","","","","","","","","","","","","","","","","","","","","","","","",""
7214,1047,56,0,"ui/icon/062000/062509.tex",62,"It Goes Down Smoothly","","","","","","","","","","","","","","","","","","","","","","","",""
7215,1048,56,0,"ui/icon/062000/062509.tex",62,"Persuasion of a Higher Power","","","","","","","","","","","","","","","","","","","","","","","",""
7216,1049,56,0,"ui/icon/062000/062509.tex",62,"Saved by the Sauce (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7217,1050,56,0,"ui/icon/062000/062509.tex",62,"Quenching the Flame (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7218,1051,56,0,"ui/icon/062000/062509.tex",62,"Loaves and Fishes (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7219,1052,58,0,"ui/icon/062000/062509.tex",62,"Let's Not Get Sappy","","","","","","","","","","","","","","","","","","","","","","","",""
7220,1053,58,0,"ui/icon/062000/062509.tex",62,"Soup That Eats Like a Knight","","","","","","","","","","","","","","","","","","","","","","","",""
7221,1054,58,0,"ui/icon/062000/062509.tex",62,"Don't Let It Fall Apart","","","","","","","","","","","","","","","","","","","","","","","",""
7222,1055,58,0,"ui/icon/062000/062509.tex",62,"Luxury Spillover (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7223,1056,58,0,"ui/icon/062000/062509.tex",62,"Like Ma Used to Make (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7224,1057,58,0,"ui/icon/062000/062509.tex",62,"Better Come Back with a Sandwich (L)","","","","","","","","","","","","","","","","","","","","","","","",""
7225,1298,60,0,"ui/icon/062000/062509.tex",2404,"Oh No Udon","","","","","","","","","","","","","","","","","","","","","","","",""
7226,1299,60,0,"ui/icon/062000/062509.tex",2404,"Loquacious","","","","","","","","","","","","","","","","","","","","","","","",""
7227,1300,60,0,"ui/icon/062000/062509.tex",2404,"All You Can Stomach","","","","","","","","","","","","","","","","","","","","","","","",""
7228,1301,62,0,"ui/icon/062000/062509.tex",2404,"Soup for the Soul","","","","","","","","","","","","","","","","","","","","","","","",""
7229,1302,62,0,"ui/icon/062000/062509.tex",2404,"Hunger Is No Game","","","","","","","","","","","","","","","","","","","","","","","",""
7230,1303,62,0,"ui/icon/062000/062509.tex",2404,"The Frier Never Lies","","","","","","","","","","","","","","","","","","","","","","","",""
7231,1304,64,0,"ui/icon/062000/062509.tex",2404,"Sweet Kiss of Death","","","","","","","","","","","","","","","","","","","","","","","",""
7232,1305,64,0,"ui/icon/062000/062509.tex",2404,"A Shorlonging for the Familiar","","","","","","","","","","","","","","","","","","","","","","","",""
7233,1306,64,0,"ui/icon/062000/062509.tex",2404,"Souper","","","","","","","","","","","","","","","","","","","","","","","",""
7234,1307,66,0,"ui/icon/062000/062509.tex",2404,"No Othard Choice","","","","","","","","","","","","","","","","","","","","","","","",""
7235,1308,66,0,"ui/icon/062000/062509.tex",2404,"Persimmony Snicket","","","","","","","","","","","","","","","","","","","","","","","",""
7236,1309,66,0,"ui/icon/062000/062509.tex",2404,"West Meats East","","","","","","","","","","","","","","","","","","","","","","","",""
7237,1310,68,0,"ui/icon/062000/062509.tex",2404,"Fits to a Tea","","","","","","","","","","","","","","","","","","","","","","","",""
7238,1311,68,0,"ui/icon/062000/062509.tex",2404,"Fish Box","","","","","","","","","","","","","","","","","","","","","","","",""
7239,1312,68,0,"ui/icon/062000/062509.tex",2404,"Herky Jerky","","","","","","","","","","","","","","","","","","","","","","","",""
7240,1463,70,0,"ui/icon/062000/062509.tex",2951,"Slippery Service","","","","","","","","","","","","","","","","","","","","","","","",""
7241,1464,70,0,"ui/icon/062000/062509.tex",2951,"Meet for Meat","","","","","","","","","","","","","","","","","","","","","","","",""
7242,1465,70,0,"ui/icon/062000/062509.tex",2951,"Cure for What Ails","","","","","","","","","","","","","","","","","","","","","","","",""
7243,1466,72,0,"ui/icon/062000/062509.tex",2951,"His Dark Utensils","","","","","","","","","","","","","","","","","","","","","","","",""
7244,1467,72,0,"ui/icon/062000/062509.tex",2951,"Soup for the Soldier","","","","","","","","","","","","","","","","","","","","","","","",""
7245,1468,72,0,"ui/icon/062000/062509.tex",2951,"Sweet Tooth","","","","","","","","","","","","","","","","","","","","","","","",""
7246,1469,74,0,"ui/icon/062000/062509.tex",2951,"Can't Eat Just One","","","","","","","","","","","","","","","","","","","","","","","",""
7247,1470,74,0,"ui/icon/062000/062509.tex",2951,"One Last Meal","","","","","","","","","","","","","","","","","","","","","","","",""
7248,1471,74,0,"ui/icon/062000/062509.tex",2951,"Mixology","","","","","","","","","","","","","","","","","","","","","","","",""
7249,1472,76,0,"ui/icon/062000/062509.tex",2951,"On a Full Stomach","","","","","","","","","","","","","","","","","","","","","","","",""
7250,1473,76,0,"ui/icon/062000/062509.tex",2951,"A Good Omen","","","","","","","","","","","","","","","","","","","","","","","",""
7251,1474,76,0,"ui/icon/062000/062509.tex",2951,"Teetotally","","","","","","","","","","","","","","","","","","","","","","","",""
7252,1475,78,0,"ui/icon/062000/062509.tex",2951,"Super Dark Times","","","","","","","","","","","","","","","","","","","","","","","",""
7253,1476,78,0,"ui/icon/062000/062509.tex",2951,"A Happy End","","","","","","","","","","","","","","","","","","","","","","","",""
7254,1477,78,0,"ui/icon/062000/062509.tex",2951,"A Cookie for Your Troubles","","","","","","","","","","","","","","","","","","","","","","","",""
7255,1638,80,0,"ui/icon/062000/062509.tex",3706,"Salt of the North","","","","","","","","","","","","","","","","","","","","","","","",""
7256,1639,80,0,"ui/icon/062000/062509.tex",3706,"Topping Up the Pot","","","","","","","","","","","","","","","","","","","","","","","",""
7257,1640,82,0,"ui/icon/062000/062509.tex",3706,"Bobbing for Compliments","","","","","","","","","","","","","","","","","","","","","","","",""
7258,1641,82,0,"ui/icon/062000/062509.tex",3706,"At Any Temperature","","","","","","","","","","","","","","","","","","","","","","","",""
7259,1642,84,0,"ui/icon/062000/062509.tex",3706,"Imperial Palate","","","","","","","","","","","","","","","","","","","","","","","",""
7260,1643,84,0,"ui/icon/062000/062509.tex",3706,"A Stickler for Carrots","","","","","","","","","","","","","","","","","","","","","","","",""
7261,1644,86,0,"ui/icon/062000/062509.tex",3706,"A Historical Flavor","","","","","","","","","","","","","","","","","","","","","","","",""
7262,1645,86,0,"ui/icon/062000/062509.tex",3706,"Comfort Food","","","","","","","","","","","","","","","","","","","","","","","",""
7263,1646,88,0,"ui/icon/062000/062509.tex",3706,"Blast from the Pasta","","","","","","","","","","","","","","","","","","","","","","","",""
7264,1647,88,0,"ui/icon/062000/062509.tex",3706,"The Mountain Steeped","","","","","","","","","","","","","","","","","","","","","","","",""
7265,1758,90,0,"ui/icon/062000/062509.tex",4504,"More Mezcal","","","","","","","","","","","","","","","","","","","","","","","",""
7266,1759,90,0,"ui/icon/062000/062509.tex",4504,"Friends Are Food","","","","","","","","","","","","","","","","","","","","","","","",""
7267,1760,92,0,"ui/icon/062000/062509.tex",4504,"Don't Knock It Till You've Tried It","","","","","","","","","","","","","","","","","","","","","","","",""
7268,1761,92,0,"ui/icon/062000/062509.tex",4504,"Not-so-secret Ingredient","","","","","","","","","","","","","","","","","","","","","","","",""
7269,1762,94,0,"ui/icon/062000/062509.tex",4504,"Simple Is Hardest","","","","","","","","","","","","","","","","","","","","","","","",""
7270,1763,94,0,"ui/icon/062000/062509.tex",4504,"Creative Chocolate","","","","","","","","","","","","","","","","","","","","","","","",""
7271,1764,96,0,"ui/icon/062000/062509.tex",4504,"Bring Me Your Tacos","","","","","","","","","","","","","","","","","","","","","","","",""
7272,1765,96,0,"ui/icon/062000/062509.tex",4504,"Najoothie","","","","","","","","","","","","","","","","","","","","","","","",""
7273,1766,98,0,"ui/icon/062000/062509.tex",4504,"Sweet, Sweet Bean Juice","","","","","","","","","","","","","","","","","","","","","","","",""
7274,1767,98,0,"ui/icon/062000/062509.tex",4504,"Ocean Explosion","","","","","","","","","","","","","","","","","","","","","","","",""
7275,794,20,0,"ui/icon/062000/062513.tex",283,"Don't Touch Our Stuff","","","","","","","","","","","","","","","","","","","","","","","",""
7276,795,20,0,"ui/icon/062000/062513.tex",283,"Victory Is Mine, Not Yours","","","","","","","","","","","","","","","","","","","","","","","",""
7277,796,20,0,"ui/icon/062000/062513.tex",283,"The Creeps from Work","","","","","","","","","","","","","","","","","","","","","","","",""
7278,797,20,0,"ui/icon/062000/062513.tex",283,"Throw the Book at Him","","","","","","","","","","","","","","","","","","","","","","","",""
7279,806,25,0,"ui/icon/062000/062513.tex",283,"Of Mice and Demons","","","","","","","","","","","","","","","","","","","","","","","",""
7280,807,25,0,"ui/icon/062000/062513.tex",283,"Wrong and Rite","","","","","","","","","","","","","","","","","","","","","","","",""
7281,808,25,0,"ui/icon/062000/062513.tex",283,"Double Dose of Impin'","","","","","","","","","","","","","","","","","","","","","","","",""
7282,809,25,0,"ui/icon/062000/062513.tex",283,"You're a Liar, Mansel Black","","","","","","","","","","","","","","","","","","","","","","","",""
7283,818,30,0,"ui/icon/062000/062513.tex",283,"Road Worriers","","","","","","","","","","","","","","","","","","","","","","","",""
7284,819,30,0,"ui/icon/062000/062513.tex",283,"It's Better (for You) Under the Sea","","","","","","","","","","","","","","","","","","","","","","","",""
7285,820,30,0,"ui/icon/062000/062513.tex",283,"You Are NOT a Pirate","","","","","","","","","","","","","","","","","","","","","","","",""
7286,821,30,0,"ui/icon/062000/062513.tex",283,"Twenty-nine Was the Cutoff","","","","","","","","","","","","","","","","","","","","","","","",""
7287,822,30,0,"ui/icon/062000/062513.tex",283,"援護指令：第426洞穴団せん滅作戦","","","","","","","","","","","","","","","","","","","","","","","",""
7288,833,35,0,"ui/icon/062000/062513.tex",283,"Fanning the Flames","","","","","","","","","","","","","","","","","","","","","","","",""
7289,834,35,0,"ui/icon/062000/062513.tex",283,"Fishing off the Company Pier","","","","","","","","","","","","","","","","","","","","","","","",""
7290,835,35,0,"ui/icon/062000/062513.tex",283,"Mad about You","","","","","","","","","","","","","","","","","","","","","","","",""
7291,848,40,0,"ui/icon/062000/062513.tex",283,"Someone's Got a Big Mouth","","","","","","","","","","","","","","","","","","","","","","","",""
7292,849,40,0,"ui/icon/062000/062513.tex",283,"An Imp Mobile","","","","","","","","","","","","","","","","","","","","","","","",""
7293,850,40,0,"ui/icon/062000/062513.tex",283,"Papal Dispensation","","","","","","","","","","","","","","","","","","","","","","","",""
7294,863,45,0,"ui/icon/062000/062513.tex",283,"One Big Problem Solved","","","","","","","","","","","","","","","","","","","","","","","",""
7295,864,45,0,"ui/icon/062000/062513.tex",283,"Kill the Messenger","","","","","","","","","","","","","","","","","","","","","","","",""
7296,865,45,0,"ui/icon/062000/062513.tex",283,"Go Home to Mama","","","","","","","","","","","","","","","","","","","","","","","",""
7297,798,20,0,"ui/icon/062000/062514.tex",284,"Burn It Down","","","","","","","","","","","","","","","","","","","","","","","",""
7298,799,20,0,"ui/icon/062000/062514.tex",284,"A Little Constructive Exorcism","","","","","","","","","","","","","","","","","","","","","","","",""
7299,800,20,0,"ui/icon/062000/062514.tex",284,"Mortal Munchies","","","","","","","","","","","","","","","","","","","","","","","",""
7300,801,20,0,"ui/icon/062000/062514.tex",284,"She's So Mean","","","","","","","","","","","","","","","","","","","","","","","",""
7301,810,25,0,"ui/icon/062000/062514.tex",284,"Go with the Flow","","","","","","","","","","","","","","","","","","","","","","","",""
7302,811,25,0,"ui/icon/062000/062514.tex",284,"Sylph Strands","","","","","","","","","","","","","","","","","","","","","","","",""
7303,812,25,0,"ui/icon/062000/062514.tex",284,"Blinded by the Wight","","","","","","","","","","","","","","","","","","","","","","","",""
7304,813,25,0,"ui/icon/062000/062514.tex",284,"A Real Wingnut","","","","","","","","","","","","","","","","","","","","","","","",""
7305,823,30,0,"ui/icon/062000/062514.tex",284,"This Is Going to Sting, A Lot","","","","","","","","","","","","","","","","","","","","","","","",""
7306,824,30,0,"ui/icon/062000/062514.tex",284,"Creature Feature","","","","","","","","","","","","","","","","","","","","","","","",""
7307,825,30,0,"ui/icon/062000/062514.tex",284,"It Goes with the Territory","","","","","","","","","","","","","","","","","","","","","","","",""
7308,826,30,0,"ui/icon/062000/062514.tex",284,"Dead Man Walking","","","","","","","","","","","","","","","","","","","","","","","",""
7309,827,30,0,"ui/icon/062000/062514.tex",284,"援護指令：白狼隊の実戦訓練","","","","","","","","","","","","","","","","","","","","","","","",""
7310,838,35,0,"ui/icon/062000/062514.tex",284,"Feathered Foes","","","","","","","","","","","","","","","","","","","","","","","",""
7311,839,35,0,"ui/icon/062000/062514.tex",284,"Just Making an Observation","","","","","","","","","","","","","","","","","","","","","","","",""
7312,840,35,0,"ui/icon/062000/062514.tex",284,"Roast Lamb with Mint and Hellfire","","","","","","","","","","","","","","","","","","","","","","","",""
7313,853,40,0,"ui/icon/062000/062514.tex",284,"Yellow Is the New Black","","","","","","","","","","","","","","","","","","","","","","","",""
7314,854,40,0,"ui/icon/062000/062514.tex",284,"Talk to My Voidsent","","","","","","","","","","","","","","","","","","","","","","","",""
7315,855,40,0,"ui/icon/062000/062514.tex",284,"The Bloodhounds of Coerthas","","","","","","","","","","","","","","","","","","","","","","","",""
7316,868,45,0,"ui/icon/062000/062514.tex",284,"The Awry Salvages","","","","","","","","","","","","","","","","","","","","","","","",""
7317,869,45,0,"ui/icon/062000/062514.tex",284,"Amateur Hour","","","","","","","","","","","","","","","","","","","","","","","",""
7318,870,45,0,"ui/icon/062000/062514.tex",284,"Get off Our Lake","","","","","","","","","","","","","","","","","","","","","","","",""
7319,802,20,0,"ui/icon/062000/062515.tex",285,"A Cold-blooded Business","","","","","","","","","","","","","","","","","","","","","","","",""
7320,803,20,0,"ui/icon/062000/062515.tex",285,"Watch Me If You Can","","","","","","","","","","","","","","","","","","","","","","","",""
7321,804,20,0,"ui/icon/062000/062515.tex",285,"Blood in the Water","","","","","","","","","","","","","","","","","","","","","","","",""
7322,805,20,0,"ui/icon/062000/062515.tex",285,"The Burning Reason","","","","","","","","","","","","","","","","","","","","","","","",""
7323,814,25,0,"ui/icon/062000/062515.tex",285,"Don't Tear Down This Wall","","","","","","","","","","","","","","","","","","","","","","","",""
7324,815,25,0,"ui/icon/062000/062515.tex",285,"Food for Thought","","","","","","","","","","","","","","","","","","","","","","","",""
7325,816,25,0,"ui/icon/062000/062515.tex",285,"The Third Prize Is that You're Slain","","","","","","","","","","","","","","","","","","","","","","","",""
7326,817,25,0,"ui/icon/062000/062515.tex",285,"A Heart Aflame","","","","","","","","","","","","","","","","","","","","","","","",""
7327,828,30,0,"ui/icon/062000/062515.tex",285,"Bridges of Qiqirn Country","","","","","","","","","","","","","","","","","","","","","","","",""
7328,829,30,0,"ui/icon/062000/062515.tex",285,"And Then There Were None","","","","","","","","","","","","","","","","","","","","","","","",""
7329,830,30,0,"ui/icon/062000/062515.tex",285,"The Cost of Living","","","","","","","","","","","","","","","","","","","","","","","",""
7330,831,30,0,"ui/icon/062000/062515.tex",285,"Grapevine of Wrath","","","","","","","","","","","","","","","","","","","","","","","",""
7331,832,30,0,"ui/icon/062000/062515.tex",285,"援護指令：アラミゴ志願兵の実戦訓練","","","","","","","","","","","","","","","","","","","","","","","",""
7332,843,35,0,"ui/icon/062000/062515.tex",285,"The Baddest Brigade in Town","","","","","","","","","","","","","","","","","","","","","","","",""
7333,844,35,0,"ui/icon/062000/062515.tex",285,"Dress for Aggress","","","","","","","","","","","","","","","","","","","","","","","",""
7334,845,35,0,"ui/icon/062000/062515.tex",285,"Pick Your Poison","","","","","","","","","","","","","","","","","","","","","","","",""
7335,858,40,0,"ui/icon/062000/062515.tex",285,"You Dropped Something","","","","","","","","","","","","","","","","","","","","","","","",""
7336,859,40,0,"ui/icon/062000/062515.tex",285,"No Big Whoop","","","","","","","","","","","","","","","","","","","","","","","",""
7337,860,40,0,"ui/icon/062000/062515.tex",285,"If You Put It That Way","","","","","","","","","","","","","","","","","","","","","","","",""
7338,873,45,0,"ui/icon/062000/062515.tex",285,"Who Writes History","","","","","","","","","","","","","","","","","","","","","","","",""
7339,874,45,0,"ui/icon/062000/062515.tex",285,"Science Shindig","","","","","","","","","","","","","","","","","","","","","","","",""
7340,875,45,0,"ui/icon/062000/062515.tex",285,"The Museum Is Closed","","","","","","","","","","","","","","","","","","","","","","","",""
7341,4,15,0,"ui/icon/061000/061801.tex",286,"Sastasha","ffxiv/dunsea/dunsea1d110/dunsea1d110","ffxiv/dunsea/dunsea1d120/dunsea1d120","ffxiv/dunsea/dunsea1d130/dunsea1d130","","","","","","","","","","","","","","","","","","","","",""
7342,2,16,0,"ui/icon/061000/061801.tex",286,"the Tam–Tara Deepcroft","ffxiv/dunfst/dunfst1d110/dunfst1d110","ffxiv/dunfst/dunfst1d120/dunfst1d120","ffxiv/dunfst/dunfst1d130/dunfst1d130","","","","","","","","","","","","","","","","","","","","",""
7343,3,17,0,"ui/icon/061000/061801.tex",286,"Copperbell Mines","ffxiv/dunwil/dunwil1d110/dunwil1d110","ffxiv/dunwil/dunwil1d120/dunwil1d120","ffxiv/dunwil/dunwil1d130/dunwil1d130","","","","","","","","","","","","","","","","","","","","",""
7344,7,20,0,"ui/icon/061000/061801.tex",286,"Halatali","ffxiv/dunwil/dunwil1d210/dunwil1d210","ffxiv/dunwil/dunwil1d220/dunwil1d220","ffxiv/dunwil/dunwil1d230/dunwil1d230","","","","","","","","","","","","","","","","","","","","",""
7345,1,24,0,"ui/icon/061000/061801.tex",286,"the Thousand Maws of Toto–Rak","ffxiv/dunfst/dunfst1r110/dunfst1r110","ffxiv/dunfst/dunfst1r120/dunfst1r120","ffxiv/dunfst/dunfst1r130/dunfst1r130","","","","","","","","","","","","","","","","","","","","",""
7346,6,28,0,"ui/icon/061000/061801.tex",286,"Haukke Manor","ffxiv/dunfst/dunfst1d210/dunfst1d210","ffxiv/dunfst/dunfst1d220/dunfst1d220","ffxiv/dunfst/dunfst1d230/dunfst1d230","","","","","","","","","","","","","","","","","","","","",""
7347,8,32,0,"ui/icon/061000/061801.tex",286,"Brayflox's Longstop","ffxiv/dunsea/dunsea1d210/dunsea1d210","ffxiv/dunsea/dunsea1d220/dunsea1d220","ffxiv/dunsea/dunsea1d230/dunsea1d230","","","","","","","","","","","","","","","","","","","","",""
7348,9,35,0,"ui/icon/061000/061801.tex",286,"the Sunken Temple of Qarn","ffxiv/dunwil/dunwil1d310/dunwil1d310","ffxiv/dunwil/dunwil1d320/dunwil1d320","ffxiv/dunwil/dunwil1d330/dunwil1d330","","","","","","","","","","","","","","","","","","","","",""
7349,12,38,0,"ui/icon/061000/061801.tex",286,"Cutter's Cry","ffxiv/dunwil/dunwil1r110/dunwil1r110","ffxiv/dunwil/dunwil1r120/dunwil1r120","ffxiv/dunwil/dunwil1r130/dunwil1r130","","","","","","","","","","","","","","","","","","","","",""
7350,11,41,0,"ui/icon/061000/061801.tex",286,"the Stone Vigil","ffxiv/dunroc/dunroc1d110/dunroc1d110","ffxiv/dunroc/dunroc1d120/dunroc1d120","ffxiv/dunroc/dunroc1d130/dunroc1d130","","","","","","","","","","","","","","","","","","","","",""
7351,13,44,0,"ui/icon/061000/061801.tex",286,"Dzemael Darkhold","ffxiv/dunroc/dunroc1r110/dunroc1r110","ffxiv/dunroc/dunroc1r120/dunroc1r120","ffxiv/dunroc/dunroc1r130/dunroc1r130","","","","","","","","","","","","","","","","","","","","",""
7352,5,47,0,"ui/icon/061000/061801.tex",286,"the Aurum Vale","ffxiv/dunroc/dunroc1r210/dunroc1r210","ffxiv/dunroc/dunroc1r220/dunroc1r220","ffxiv/dunroc/dunroc1r230/dunroc1r230","","","","","","","","","","","","","","","","","","","","",""
7353,10,50,0,"ui/icon/061000/061801.tex",286,"the Wanderer's Palace","ffxiv/dunsea/dunsea1d310/dunsea1d310","ffxiv/dunsea/dunsea1d320/dunsea1d320","ffxiv/dunsea/dunsea1d330/dunsea1d330","","","","","","","","","","","","","","","","","","","","",""
7354,15,50,0,"ui/icon/061000/061801.tex",286,"Castrum Meridianum","ffxiv/dunwil/dunwil1d401/dunwil1d401","ffxiv/manfst/manfst50220/manfst50220","ffxiv/manfst/manfst50230/manfst50230","","","","","","","","","","","","","","","","","","","","",""
7355,16,50,0,"ui/icon/061000/061801.tex",286,"the Praetorium","ffxiv/dunwil/dunwil1d502/dunwil1d502","ffxiv/dunwil/dunwil1d503/dunwil1d503","ffxiv/dunwil/dunwil1d506/dunwil1d506","ffxiv/manfst/manfst50310/manfst50310","ffxiv/manfst/manfst50315/manfst50315","ffxiv/manfst/manfst50320/manfst50320","ffxiv/manfst/manfst50323/manfst50323","","","","","","","","","","","","","","","","",""
7356,14,50,0,"ui/icon/061000/061801.tex",286,"Amdapor Keep","ffxiv/dunfst/dunfst1d310/dunfst1d310","ffxiv/dunfst/dunfst1d320/dunfst1d320","ffxiv/dunfst/dunfst1d330/dunfst1d330","","","","","","","","","","","","","","","","","","","","",""
7357,17,50,0,"ui/icon/061000/061801.tex",286,"Pharos Sirius","ffxiv/dunsea/dunsea1d410/dunsea1d410","ffxiv/dunsea/dunsea1d420/dunsea1d420","ffxiv/dunsea/dunsea1d430/dunsea1d430","","","","","","","","","","","","","","","","","","","","",""
7358,18,50,0,"ui/icon/061000/061801.tex",286,"Copperbell Mines (Hard)","ffxiv/dunwil/dunwil1d610/dunwil1d610","ffxiv/dunwil/dunwil1d620/dunwil1d620","ffxiv/dunwil/dunwil1d630/dunwil1d630","","","","","","","","","","","","","","","","","","","","",""
7359,19,50,0,"ui/icon/061000/061801.tex",286,"Haukke Manor (Hard)","ffxiv/dunfst/dunfst1d410/dunfst1d410","ffxiv/dunfst/dunfst1d420/dunfst1d420","ffxiv/dunfst/dunfst1d430/dunfst1d430","","","","","","","","","","","","","","","","","","","","",""
7360,22,50,0,"ui/icon/061000/061801.tex",286,"the Lost City of Amdapor","ffxiv/dunfst/dunfst1d510/dunfst1d510","ffxiv/dunfst/dunfst1d520/dunfst1d520","ffxiv/dunfst/dunfst1d530/dunfst1d530","","","","","","","","","","","","","","","","","","","","",""
7361,21,50,0,"ui/icon/061000/061801.tex",286,"Halatali (Hard)","ffxiv/dunwil/dunwil1d710/dunwil1d710","ffxiv/dunwil/dunwil1d720/dunwil1d720","ffxiv/dunwil/dunwil1d730/dunwil1d730","","","","","","","","","","","","","","","","","","","","",""
7362,20,50,0,"ui/icon/061000/061801.tex",286,"Brayflox's Longstop (Hard)","ffxiv/dunsea/dunsea1d610/dunsea1d610","ffxiv/dunsea/dunsea1d620/dunsea1d620","ffxiv/dunsea/dunsea1d630/dunsea1d630","","","","","","","","","","","","","","","","","","","","",""
7363,23,50,0,"ui/icon/061000/061801.tex",286,"Hullbreaker Isle","ffxiv/dunsea/dunsea1d510/dunsea1d510","ffxiv/dunsea/dunsea1d520/dunsea1d520","ffxiv/dunsea/dunsea1d530/dunsea1d530","","","","","","","","","","","","","","","","","","","","",""
7364,24,50,0,"ui/icon/061000/061801.tex",286,"the Tam–Tara Deepcroft (Hard)","ffxiv/dunfst/dunfst1d610/dunfst1d610","ffxiv/dunfst/dunfst1d620/dunfst1d620","ffxiv/dunfst/dunfst1d630/dunfst1d630","","","","","","","","","","","","","","","","","","","","",""
7365,25,50,0,"ui/icon/061000/061801.tex",286,"the Stone Vigil (Hard)","ffxiv/dunroc/dunroc1d210/dunroc1d210","ffxiv/dunroc/dunroc1d220/dunroc1d220","ffxiv/dunroc/dunroc1d230/dunroc1d230","","","","","","","","","","","","","","","","","","","","",""
